Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Rohit Sewa,NON A/C Seater (2+2),05:35,07:35,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),06:00,07:35,01h 35m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),08:15,10:15,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),08:15,10:15,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),11:40,13:40,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),11:50,13:50,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),11:55,13:55,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),11:55,13:55,02h 00m,130.0,42 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),12:00,14:00,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,18:00,08:30,14h 30m,995.0,32 Seats available,"3.0
28",https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari
Bihar state road transport corporation (BSRTC) - 117806,Volvo AC Seater 2+2,20:45,10:00,13h 15m,935.0,40 Seats available,"4.1
10",https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari
Panwar Travels,A/C Sleeper (2+1),21:45,17:30,19h 45m,2500.0,36 Seats available,2.8,https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari
Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),21:30,15:30,0-6h 00m,1350.0,40 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),18:00,09:00,15h 00m,1349.0,47 Seats available,"1.0
2",https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari
Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30,05:00,13h 30m,1025.0,45 Seats available,"4.1
15",https://www.redbus.in/bus-tickets/motihari-to-agra,Motihari to Agra
Bihar state road transport corporation (BSRTC) - 137431,Volvo AC Seater 2+2,17:20,08:00,14h 40m,1105.0,39 Seats available,"2.2
5",https://www.redbus.in/bus-tickets/motihari-to-agra,Motihari to Agra
Panwar Travels,A/C Sleeper (2+1),15:40,06:15,14h 35m,2500.0,26 Seats available,2.8,https://www.redbus.in/bus-tickets/motihari-to-agra,Motihari to Agra
Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,06:50,12h 30m,1749.0,38 Seats available,1.6,https://www.redbus.in/bus-tickets/motihari-to-agra,Motihari to Agra
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,06:43,15h 43m,1169.0,47 Seats available,1.3,https://www.redbus.in/bus-tickets/motihari-to-agra,Motihari to Agra
Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35,07:30,13h 55m,1050.0,58 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/motihari-to-agra,Motihari to Agra
Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30,01:00,09h 30m,680.0,43 Seats available,"4.2
29",https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow
Bihar state road transport corporation (BSRTC) - 137431,Volvo AC Seater 2+2,17:20,03:25,10h 05m,680.0,39 Seats available,"4.4
11",https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow
Panwar Travels,A/C Sleeper (2+1),15:40,01:40,10h 00m,2500.0,26 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),16:55,04:14,11h 19m,749.0,29 Seats available,"2.6
33",https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow
Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,03:20,09h 00m,1749.0,38 Seats available,1.6,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,01:00,10h 00m,1169.0,47 Seats available,1.3,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow
Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35,03:00,09h 25m,1050.0,58 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow
Shree Balajee Travels And Cargo,A/C Sleeper (2+1),21:31,04:01,06h 30m,1349.0,36 Seats available,1.3,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow
Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),05:30,07:30,02h 00m,158.0,30 Seats available,"2.1
18",https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Bihar state road transport corporation (BSRTC) - 160830,Non AC Seater (2+3),21:30,00:01,02h 31m,129.0,52 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),05:26,07:26,02h 00m,130.0,42 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),05:35,07:35,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),06:00,07:35,01h 35m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),08:15,10:15,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),08:15,10:15,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),11:40,13:40,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),11:50,13:50,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),11:55,13:55,02h 00m,130.0,42 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Rohit Sewa,NON A/C Seater (2+2),11:55,13:55,02h 00m,130.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),12:00,15:50,03h 50m,300.0,18 Seats available,3.1,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Patna (Bihar) to Muzaffarpur (Bihar)
Chandigarh Transport Undertaking (CTU) - 165697,HVAC Seater (2+3),14:00,19:35,05h 35m,414.3,47 Seats available,"4.2
46",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Chandigarh Transport Undertaking (CTU) - 165709,HVAC Seater (2+3),14:30,20:05,05h 35m,414.3,47 Seats available,"3.8
39",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Chandigarh Transport Undertaking (CTU) - 165720,HVAC Seater (2+3),15:30,21:05,05h 35m,414.3,47 Seats available,"3.7
39",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Chandigarh Transport Undertaking (CTU) - 165724,HVAC Seater (2+3),17:00,22:35,05h 35m,414.3,47 Seats available,"3.9
14",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Chandigarh Transport Undertaking (CTU) - 165726,HVAC Seater (2+3),17:30,23:05,05h 35m,414.3,47 Seats available,"3.7
16",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,21:15,02:00,04h 45m,691.0,34 Seats available,"3.2
5",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),13:00,19:00,06h 00m,499.0,10 Seats available,"4.3
26",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),13:25,19:00,05h 35m,588.0,21 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),13:40,19:00,05h 20m,522.0,10 Seats available,"4.5
330",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
